Date,Year,State,Site,N_R,ID_mark,ID_number,sex,mated (if F),gps,wpt,wing_wear,Notes,lat,lon,ele
7/6/19,2019,Massachusetts,Upton,N,GGBRY,UP425,M,,DL3,37,4,,42.206365,-71.626068,120.056038
7/6/19,2019,Massachusetts,Upton,N,GGBSB,UP426,F,mated,DL3,38,3,nec be.s.,42.206386,-71.626088,121.642998
7/6/19,2019,Massachusetts,Upton,N,GGBSG,UP427,F,mated,DL3,39,3,nec dogbane,42.206413,-71.626084,120.439598
7/6/19,2019,Massachusetts,Upton,N,GGBSR,UP428,M,mated,DL3,40,4,,42.206463,-71.626068,120.997543
7/6/19,2019,Massachusetts,Upton,N,GGBSS,UP429,F,,DL3,41,2,,42.206462,-71.626065,121.224335
7/6/19,2019,Massachusetts,Upton,N,GGBSY,UP430,M,,DL3,43,4,nec be.s.,42.206504,-71.626069,122.222839
7/6/19,2019,Massachusetts,Upton,N,GGBYB,UP431,M,,DL3,44,4,nec be.s.,42.20653,-71.626059,121.068443
7/6/19,2019,Massachusetts,Upton,N,GGBYG,UP432,F,mated,DL3,47,3,nec be.s.,42.206564,-71.625982,121.379852
7/6/19,2019,Massachusetts,Upton,N,GGBYR,UP433,F,mated,DL3,48,4,nec be.s.,42.206571,-71.625976,121.38063
7/6/19,2019,Massachusetts,Upton,N,GGBYS,UP434,M,,DL3,49,2,,42.206571,-71.62598,121.392502
7/6/19,2019,Massachusetts,Upton,N,GGBYY,UP435,F,mated,DL3,50,2,,42.206586,-71.625988,123.2342
7/6/19,2019,Massachusetts,Upton,N,GGGBB,UP436,M,,DL3,51,5,,42.206596,-71.625972,122.846718
7/6/19,2019,Massachusetts,Upton,N,GGGBG,UP437,F,mated,DL3,52,3,,42.206596,-71.625982,123.694908
7/6/19,2019,Massachusetts,Upton,N,GGGBR,UP438,F,mated,DL3,53,2,nec be.s.,42.206612,-71.625995,122.987724
7/6/19,2019,Massachusetts,Upton,N,GGGBS,UP439,F,mated,DL3,54,2,nec be.s.,42.206623,-71.625998,123.751244
7/6/19,2019,Massachusetts,Upton,N,GGGBY,UP440,F,mated,DL3,55,3,nec be.s.,42.206633,-71.626012,123.784744
7/6/19,2019,Massachusetts,Upton,N,GGGGB,UP441,F,mated,DL3,56,2,,42.206659,-71.626011,124.482773
7/6/19,2019,Massachusetts,Upton,N,GGGGG,UP442,M,,DL3,57,5,,42.206658,-71.62599,126.694382
7/6/19,2019,Massachusetts,Upton,N,GGGGR,UP443,F,mated,DL3,58,3,nec dogbane,42.206656,-71.626017,125.496964
7/6/19,2019,Massachusetts,Upton,N,GGGGS,UP444,F,mated,DL3,59,2,,42.206676,-71.625957,127.716293
7/6/19,2019,Massachusetts,Upton,N,GGGGY,UP445,M,,DL3,60,2,,42.206708,-71.625981,127.695374
7/6/19,2019,Massachusetts,Upton,R,GBGSY,UP241,M,,DL3,60,4,,42.206708,-71.625981,127.695374
7/6/19,2019,Massachusetts,Upton,N,GGGRB,UP446,M,,DL3,63,2,,42.206768,-71.625939,128.691986
7/6/19,2019,Massachusetts,Upton,N,GGGRG,UP447,M,,DL3,64,3,,42.206782,-71.625966,129.488815
7/6/19,2019,Massachusetts,Upton,N,GGGRR,UP448,M,,DL3,66,3,nec bes,42.206816,-71.625935,130.678558
7/6/19,2019,Massachusetts,Upton,N,GGGRS,UP449,M,,DL3,67,2,nec bes,42.206819,-71.625991,132.8815
7/6/19,2019,Massachusetts,Upton,N,GGGRY,UP450,F,mated,DL3,68,3,marked let outside,42.206824,-71.626018,133.294952
7/6/19,2019,Massachusetts,Upton,N,GGGSB,UP451,M,,DL3,70,3,,42.206859,-71.625862,133.181137
7/6/19,2019,Massachusetts,Upton,N,GGGSG,UP452,F,mated,DL3,71,2,,42.206837,-71.625885,135.355453
7/6/19,2019,Massachusetts,Upton,N,GGGSR,UP453,F,mated,DL3,72,2,,42.206849,-71.625903,135.165207
7/6/19,2019,Massachusetts,Upton,N,GGGSS,UP454,F,mated,DL3,73,2,nec bes,42.206845,-71.625928,135.165207
7/6/19,2019,Massachusetts,Upton,N,GGGSY,UP455,M,,DL3,74,3,nec bes,42.206867,-71.625982,136.321075
7/6/19,2019,Massachusetts,Upton,N,GGGYB,UP456,M,,DL3,75,3,,42.206892,-71.625998,136.526443
7/6/19,2019,Massachusetts,Upton,N,GGGYG,UP457,M,,DL3,76,5,,42.206893,-71.626004,137.577118
7/6/19,2019,Massachusetts,Upton,N,GGGYR,UP458,M,,DL3,78,3,,42.206945,-71.625951,137.709763
7/6/19,2019,Massachusetts,Upton,N,GGGYS,UP459,M,,DL3,80,2,,42.207,-71.625962,139.457092
7/6/19,2019,Massachusetts,Upton,N,GGGYY,UP460,M,,DL3,81,2,,42.207003,-71.625938,139.186417
7/6/19,2019,Massachusetts,Upton,R,GBSSR,UP325,M,,DL3,82,4,nec bes,42.207053,-71.625925,139.791916
7/6/19,2019,Massachusetts,Upton,R,GBRGB,UP263,M,,DL3,83,4,,42.207055,-71.625924,140.074646
7/6/19,2019,Massachusetts,Upton,N,GGRBB,UP461,F,mated,DL3,86,2,,42.207124,-71.625986,141.279541
7/6/19,2019,Massachusetts,Upton,N,GGRBR,UP462,M,,DL3,87,5,,42.207157,-71.625974,142.786926
7/6/19,2019,Massachusetts,Upton,N,GGRBG,UP463,M,,DL3,88,2,,42.207158,-71.62598,143.512299
7/6/19,2019,Massachusetts,Upton,N,GGRBS,UP464,F,mated,DL3,89,5,,42.207182,-71.625975,148.923767
7/6/19,2019,Massachusetts,Upton,N,GGRBY,UP465,F,mated,DL3,90,2,,42.207196,-71.625951,149.603989
7/6/19,2019,Massachusetts,Upton,N,GGRGB,UP466,F,mated,DL3,93,2,,42.207243,-71.625874,127.766716
7/6/19,2019,Massachusetts,Upton,N,GGRGG,UP467,F,mated,DL3,95,2,nec bes,42.207291,-71.625917,127.28582
7/6/19,2019,Massachusetts,Upton,R,BBYRS,UP206,M,,DL3,96,5,,42.2073,-71.625885,127.162018
7/6/19,2019,Massachusetts,Upton,N,GGRGR,UP468,F,unmated,DL3,97,2,,42.207334,-71.625912,128.606979
7/7/19,2019,Massachusetts,Appleton,N,BBSY,AP20,M,,DL2,235,2,,42.652177,-70.85382,13.188951
7/7/19,2019,Massachusetts,Appleton,N,BBYB,AP21,M,,DL2,236,3,,42.652255,-70.853908,12.869833
7/7/19,2019,Massachusetts,Appleton,N,BBYG,AP22,M,,DL2,237,2,,42.652342,-70.853834,14.023014
7/7/19,2019,Massachusetts,Appleton,N,BBYR,AP23,M,,DL2,238,2,,42.652382,-70.853628,12.905999
7/7/19,2019,Massachusetts,Appleton,N,BBYS,AP24,M,,DL2,239,2,,42.652441,-70.853688,13.58372
7/7/19,2019,Massachusetts,Appleton,N,BBYY,AP25,M,,DL2,240,2,,42.652465,-70.853589,12.518889
7/7/19,2019,Massachusetts,Appleton,N,BGBB,AP26,M,,DL2,241,3,,42.652321,-70.853457,12.391461
7/7/19,2019,Massachusetts,Appleton,N,BGBG,AP27,M,,DL2,242,3,,42.652549,-70.853374,12.440348
7/7/19,2019,Massachusetts,Appleton,N,BGBR,AP28,M,,DL2,243,2,,42.652638,-70.85345,11.7297
7/7/19,2019,Massachusetts,Appleton,N,BGBS,AP29,M,,DL2,244,2,,42.652594,-70.853596,12.086853
7/7/19,2019,Massachusetts,Appleton,R,BBRR,AP13,M,,DL2,244,3,,42.652594,-70.853596,12.086853
7/7/19,2019,Massachusetts,Appleton,N,BGBY,AP30,M,,DL2,246,2,,42.652717,-70.853101,10.034456
7/7/19,2019,Massachusetts,Appleton,N,BGGB,AP31,M,,DL2,247,2,,42.652847,-70.852969,9.137175
7/7/19,2019,Massachusetts,Appleton,N,BBRS,AP14,M,,DL2,248,2,,42.652719,-70.853081,9.670919
7/7/19,2019,Massachusetts,Appleton,N,BGGG,AP32,M,,DL2,249,3,,42.65273,-70.852715,9.978585
7/7/19,2019,Massachusetts,Appleton,N,BGGR,AP33,M,,DL2,250,2,lower wings crumpled,42.652708,-70.852651,9.091127
7/7/19,2019,Massachusetts,Appleton,N,BGGS,AP34,M,,DL2,251,2,,42.65269,-70.852773,7.426129
7/7/19,2019,Massachusetts,Appleton,N,BBBB,AP1,M,,DL2,252,2,,42.652666,-70.85282,8.792803
7/7/19,2019,Massachusetts,Appleton,N,BGGY,AP35,M,,DL2,253,2,,42.65263,-70.85278,8.857508
7/7/19,2019,Massachusetts,Appleton,N,BGRB,AP36,M,,DL2,254,3,,42.652585,-70.852782,9.41181
7/7/19,2019,Massachusetts,Appleton,N,BGRG,AP37,F,mated,DL2,255,2,,42.65253,-70.852807,9.342532
7/7/19,2019,Massachusetts,Appleton,N,BGRR,AP38,M,,DL2,256,2,,42.652534,-70.852837,9.07328
7/7/19,2019,Massachusetts,Appleton,N,BGRS,AP39,M,,DL2,257,2,,42.652536,-70.852919,9.217859
7/7/19,2019,Massachusetts,Appleton,R,BBGS,AP9,M,,DL2,258,2,,42.652443,-70.852972,6.394099
7/7/19,2019,Massachusetts,Appleton,N,BGRY,AP40,M,,DL2,259,2,,42.652388,-70.85297,8.256011
7/7/19,2019,Massachusetts,Appleton,N,BGSB,AP41,F,mated,DL2,260,2,,42.652315,-70.852907,8.153517
7/7/19,2019,Massachusetts,Appleton,N,BGSG,AP42,F,mated,DL2,261,2,,42.652069,-70.853005,7.95783
7/9/19,2019,Massachusetts,Upton,N,BRBBB,UP567,F,mated,DL2,263,4,,42.207897,-71.62624,105.826309
7/9/19,2019,Massachusetts,Upton,R,BGRRR,UP225,F,mated,DL2,263,4,nec BE susan,42.207897,-71.62624,105.826309
7/9/19,2019,Massachusetts,Upton,N,BRBBG,UP568,M,,DL2,264,5,,42.207843,-71.626247,106.528427
7/9/19,2019,Massachusetts,Upton,N,BRBBR,UP569,M,,DL2,265,3,,42.207737,-71.626372,106.536491
7/9/19,2019,Massachusetts,Upton,N,GGRGS,UP541,M,,DL2,265,5,nec BE susan,42.207737,-71.626372,106.536491
7/9/19,2019,Massachusetts,Upton,R,BGYGR,UP506,F,mated,DL2,267,3,,42.207729,-71.626131,106.975052
7/9/19,2019,Massachusetts,Upton,N,GGRGY,UP542,F,mated,DL2,268,2,,42.207628,-71.62625,107.282829
7/9/19,2019,Massachusetts,Upton,N,BRBBS,UP570,F,mated,DL2,269,3,,42.207634,-71.626217,106.354248
7/9/19,2019,Massachusetts,Upton,N,BRBBY,UP571,M,,DL2,270,4,,42.207647,-71.626182,107.801971
7/9/19,2019,Massachusetts,Upton,R,BBYRS,UP206,M,,DL2,271,5,,42.207599,-71.626197,107.604576
7/9/19,2019,Massachusetts,Upton,N,GGRRB,UP543,F,mated,DL2,272,2,,42.207521,-71.626261,107.876694
7/9/19,2019,Massachusetts,Upton,N,BRBGB,UP572,F,mated,DL2,273,2,,42.207527,-71.626217,107.867554
7/9/19,2019,Massachusetts,Upton,N,BRBGG,UP573,F,mated,DL2,274,5,,42.207482,-71.626131,109.087273
7/9/19,2019,Massachusetts,Upton,N,BRBGR,UP574,F,mated,DL2,274,3,,42.207482,-71.626131,109.087273
7/9/19,2019,Massachusetts,Upton,N,GGRRG,UP544,F,mated,DL2,275,2,,42.207452,-71.62617,109.23558
7/9/19,2019,Massachusetts,Upton,N,BRBGS,UP575,M,,DL2,276,4,,42.207464,-71.626092,108.101303
7/9/19,2019,Massachusetts,Upton,N,GGRRR,UP545,M,,DL2,277,3,,42.207421,-71.62615,109.373482
7/9/19,2019,Massachusetts,Upton,R,NA,NA,F,mated,DL2,278,4,recorded as GBSR,42.207431,-71.6261,109.061821
7/9/19,2019,Massachusetts,Upton,N,GGRRS,UP546,M,,DL2,279,5,,42.207383,-71.626222,109.761833
7/9/19,2019,Massachusetts,Upton,N,BRBGY,UP576,F,mated,DL2,280,2,,42.207341,-71.626154,108.310463
7/9/19,2019,Massachusetts,Upton,R,BGRYG,UP470,F,mated,DL2,280,4,,42.207341,-71.626154,108.310463
7/9/19,2019,Massachusetts,Upton,R,GGGRS,UP449,M,,DL2,281,3,,42.207339,-71.626041,110.419449
7/9/19,2019,Massachusetts,Upton,N,GGRRY,UP547,F,mated,DL2,282,1,,42.20742,-71.626266,110.414459
7/9/19,2019,Massachusetts,Upton,N,BRBRB,UP577,F,mated,DL2,283,5,,42.20726,-71.626054,110.719376
7/9/19,2019,Massachusetts,Upton,N,GGRSB,UP548,F,mated,DL2,284,3,nec BE susan,42.207318,-71.626186,111.03344
7/9/19,2019,Massachusetts,Upton,N,GGRSG,UP549,F,mated,DL2,285,2,nec dogsbane,42.207292,-71.626136,110.689087
7/9/19,2019,Massachusetts,Upton,N,GGRSR,UP550,M,,DL2,285,4,nec dogsbane,42.207292,-71.626136,110.689087
7/9/19,2019,Massachusetts,Upton,N,GGRSS,UP551,F,unmated,DL2,285,2,nec BE susan,42.207292,-71.626136,110.689087
7/9/19,2019,Massachusetts,Upton,R,BGSYS,UP497,M,,DL2,285,5,,42.207292,-71.626136,110.689087
7/9/19,2019,Massachusetts,Upton,R,L-GSRBS,UP411,F,mated,DL2,286,3,nec BE susan,42.207299,-71.626195,109.914833
7/9/19,2019,Massachusetts,Upton,R,GBGRY,UP157,M,,DL2,287,5,,42.207276,-71.626192,109.77298
7/9/19,2019,Massachusetts,Upton,R,GBSBR,UP305,F,unmated,DL2,288,3,,42.207264,-71.626293,110.424644
7/9/19,2019,Massachusetts,Upton,N,BRBRG,UP578,F,mated,DL2,289,3,,42.207194,-71.626315,110.078636
7/9/19,2019,Massachusetts,Upton,N,BRBRR,UP580,F,unmated,DL2,290,2,,42.207153,-71.626428,110.476784
7/9/19,2019,Massachusetts,Upton,N,BRBRS,UP579,F,mated,DL2,290,2,,42.207153,-71.626428,110.476784
7/9/19,2019,Massachusetts,Upton,N,BRBRY,UP581,F,mated,DL2,291,2,,42.207061,-71.626177,110.239761
7/9/19,2019,Massachusetts,Upton,N,GGRSY,UP552,F,mated,DL2,292,2,,42.207163,-71.62612,111.463005
7/9/19,2019,Massachusetts,Upton,N,GGRYB,UP553,M,,DL2,292,3,,42.207163,-71.62612,111.463005
7/9/19,2019,Massachusetts,Upton,N,BRBSB,UP582,F,unmated,DL2,293,2,,42.207134,-71.626129,111.131058
7/9/19,2019,Massachusetts,Upton,N,BRBSG,UP583,M,,DL2,295,5,,42.207133,-71.626072,111.095039
7/9/19,2019,Massachusetts,Upton,N,GGRYG,UP554,F,unmated,DL2,295,2,,42.207133,-71.626072,111.095039
7/9/19,2019,Massachusetts,Upton,R,BBYYG,UP222,F,mated,DL2,297,3,,42.207014,-71.626058,111.226181
7/9/19,2019,Massachusetts,Upton,R,GSGGG,UP389,F,mated,DL2,298,2,,42.207024,-71.626161,109.962456
7/9/19,2019,Massachusetts,Upton,N,BRBSR,UP584,F,unmated,DL2,299,2,,42.207059,-71.626103,110.996834
7/9/19,2019,Massachusetts,Upton,N,GGRYS,UP556,F,mated,DL2,300,2,,42.20705,-71.626104,110.997162
7/9/19,2019,Massachusetts,Upton,R,NA,NA,F,mated,DL2,300,3,recorded as SGSRG,42.20705,-71.626104,110.997162
7/9/19,2019,Massachusetts,Upton,N,BRBSS,UP585,M,,DL2,301,2,,42.206916,-71.626377,109.866615
7/9/19,2019,Massachusetts,Upton,N,BRBSY,UP586,F,mated,DL2,302,4,,42.206855,-71.626228,108.95649
7/9/19,2019,Massachusetts,Upton,N,GGSBB,UP558,F,mated,DL2,304,4,,42.20688,-71.62613,111.677559
7/9/19,2019,Massachusetts,Upton,N,BRBYB,UP587,F,unmated,DL2,306,2,,42.206832,-71.626304,110.271965
7/9/19,2019,Massachusetts,Upton,N,BRBYG,UP588,M,,DL2,307,4,,42.206622,-71.626206,110.272736
7/9/19,2019,Massachusetts,Upton,N,GGSBG,UP559,F,mated,DL2,308,2,,42.206802,-71.62615,111.978691
7/9/19,2019,Massachusetts,Upton,N,BRBYR,UP589,F,mated,DL2,309,2,,42.206823,-71.626164,111.527359
7/9/19,2019,Massachusetts,Upton,N,GGSBR,UP560,F,mated,DL2,310,2,,42.206794,-71.626149,112.083542
7/9/19,2019,Massachusetts,Upton,N,BRBYS,UP590,F,unmated,DL2,311,2,,42.206809,-71.626191,111.961746
7/9/19,2019,Massachusetts,Upton,R,GGGBG,UP437,F,mated,DL2,311,3,nec BE susan,42.206809,-71.626191,111.961746
7/9/19,2019,Massachusetts,Upton,R,BGSBR,UP476,F,unmated,DL2,312,NA,,42.206748,-71.626099,112.451752
7/9/19,2019,Massachusetts,Upton,N,BRBYY,UP591,M,,DL2,313,4,,42.206751,-71.626145,113.262726
7/9/19,2019,Massachusetts,Upton,N,GGSBS,UP561,F,mated,DL2,315,3,,42.206703,-71.626107,113.823174
7/9/19,2019,Massachusetts,Upton,R,GBRSB,UP283,M,,DL2,316,3,,42.206675,-71.626111,113.65062
7/9/19,2019,Massachusetts,Upton,R,GSGRS,UP396,F,mated,DL2,316,5,nec BE susan,42.206675,-71.626111,113.65062
7/9/19,2019,Massachusetts,Upton,N,BRGBB,UP592,M,,DL2,317,3,,42.206537,-71.626185,112.988838
7/9/19,2019,Massachusetts,Upton,N,BRGBG,UP593,M,,DL2,318,5,,42.206563,-71.626122,113.575066
7/9/19,2019,Massachusetts,Upton,N,GGSGB,UP562,M,,DL2,318,4,,42.206563,-71.626122,113.575066
7/9/19,2019,Massachusetts,Upton,N,BRGBR,UP594,F,,DL2,319,2,,42.206367,-71.626334,114.853035
7/9/19,2019,Massachusetts,Upton,N,GGSGG,UP564,M,,DL2,320,4,,42.206399,-71.626214,115.859825
7/9/19,2019,Massachusetts,Upton,N,BSGBB,UP524,F,mated,DL3,98,5,,42.207947,-71.625972,96.050957
7/9/19,2019,Massachusetts,Upton,R,GGRGR,UP468,F,mated,DL3,99,3,3 nec BE susan,42.207831,-71.625937,95.089149
7/9/19,2019,Massachusetts,Upton,N,BSGBG,UP525,M,,DL3,100,3,nec BE susan,42.207819,-71.625889,95.11293
7/9/19,2019,Massachusetts,Upton,R,BGSYB,UP494,M,,DL3,101,5,nec BE susan,42.207735,-71.625917,94.288528
7/9/19,2019,Massachusetts,Upton,N,BSGBR,UP526,F,unmated,DL3,102,5,,42.207742,-71.625921,94.602966
7/9/19,2019,Massachusetts,Upton,N,BSGBS,UP527,F,mated,DL3,103,3,nec BE susan,42.207294,-71.62592,92.96209
7/9/19,2019,Massachusetts,Upton,N,BSGBY,UP528,F,mated,DL3,104,5,nec BE susan,42.207283,-71.62594,93.089928
7/9/19,2019,Massachusetts,Upton,N,BSGGB,UP529,F,mated,DL3,105,3,nec BE susan,42.207275,-71.625954,93.102127
7/9/19,2019,Massachusetts,Upton,R,BGSSS,UP492,M,,DL3,106,4,,42.20727,-71.62594,93.001724
7/9/19,2019,Massachusetts,Upton,N,BSGGG,UP530,F,mated,DL3,107,5,,42.207195,-71.625942,93.522255
7/9/19,2019,Massachusetts,Upton,N,BSGGR,UP531,F,mated,DL3,108,3,,42.207171,-71.625955,93.147049
7/9/19,2019,Massachusetts,Upton,N,BSGGS,UP532,F,mated,DL3,109,5,,42.207166,-71.625952,93.309143
7/9/19,2019,Massachusetts,Upton,N,BSGGY,UP533,F,mated,DL3,110,5,,42.207125,-71.625956,93.096848
7/9/19,2019,Massachusetts,Upton,N,BSGRB,UP534,M,,DL3,111,3,,42.207108,-71.625974,93.117981
7/9/19,2019,Massachusetts,Upton,N,GGRYR,UP555,F,mated,DL3,112,3,,42.207103,-71.626003,93.117661
7/9/19,2019,Massachusetts,Upton,N,BSGRG,UP535,F,mated,DL3,113,5,,42.207086,-71.625936,92.142967
7/9/19,2019,Massachusetts,Upton,N,BSRGR,UP536,F,mated,DL3,114,4,,42.207004,-71.625988,91.896393
7/9/19,2019,Massachusetts,Upton,N,GGRYY,UP557,F,unmated,DL3,115,1,,42.206946,-71.626122,91.132248
7/9/19,2019,Massachusetts,Upton,R,BGSBS,UP477,M,,DL3,116,4,,42.206848,-71.625939,91.873451
7/9/19,2019,Massachusetts,Upton,R,BGSGR,UP481,M,,DL3,117,5,,42.2066,-71.625978,90.927498
7/9/19,2019,Massachusetts,Upton,N,BSGRR,UP537,F,mated,DL3,118,5,,42.206552,-71.625998,90.922218
7/9/19,2019,Massachusetts,Upton,N,BSGRS,UP538,F,mated,DL3,119,4,,42.206539,-71.625975,92.896812
7/9/19,2019,Massachusetts,Upton,N,BSGRY,UP539,M,,DL3,120,5,,42.206503,-71.625948,91.29937
7/9/19,2019,Massachusetts,Upton,R,BGRYB,UP469,F,mated,DL3,121,3,,42.206404,-71.626115,91.484985
7/9/19,2019,Massachusetts,Upton,N,GGSBY,UP563,F,mated,DL3,122,5,,42.206504,-71.626085,92.350273
7/9/19,2019,Massachusetts,Upton,N,BSGSB,UP540,F,mated,DL3,123,5,,42.206372,-71.626192,94.061295
7/10/19,2019,Massachusetts,Appleton,N,BGSR,AP43,M,,DL3,124,2,,42.651754,-70.853576,-23.743883
7/10/19,2019,Massachusetts,Appleton,R,BGGG,AP32,M,,DL3,125,5,,42.652218,-70.853104,10.249547
7/10/19,2019,Massachusetts,Appleton,N,BGSS,AP44,M,,DL3,126,2,,42.652203,-70.853142,10.927415
7/10/19,2019,Massachusetts,Appleton,N,BGSY,AP45,M,,DL3,127,2,,42.652352,-70.852796,10.279406
7/10/19,2019,Massachusetts,Appleton,R,BBSB,AP16,M,,DL3,128,3,,42.652409,-70.852844,10.400169
7/10/19,2019,Massachusetts,Appleton,R,BBSS,AP19,M,,DL3,129,3,,42.652437,-70.852967,10.081365
7/10/19,2019,Massachusetts,Appleton,N,BGYB,AP46,M,,DL3,130,3,,42.652459,-70.853016,10.241251
7/10/19,2019,Massachusetts,Appleton,N,BGYG,AP47,M,,DL3,131,2,,42.652543,-70.853032,11.321815
7/10/19,2019,Massachusetts,Appleton,R,BGBG,AP27,M,,DL3,132,4,,42.652406,-70.852842,10.508505
7/10/19,2019,Massachusetts,Appleton,N,BGYR,AP48,M,,DL3,133,2,,42.652531,-70.852954,10.794654
7/10/19,2019,Massachusetts,Appleton,N,BGYS,AP49,M,,DL3,134,3,,42.652547,-70.852953,10.78859
7/10/19,2019,Massachusetts,Appleton,N,BGYY,AP50,M,,DL3,135,4,,42.652568,-70.852891,10.813085
7/10/19,2019,Massachusetts,Appleton,N,BRBB,AP51,M,,DL3,136,2,,42.652518,-70.85282,10.920707
7/10/19,2019,Massachusetts,Appleton,N,BRBG,AP52,M,,DL3,137,3,,42.652604,-70.852794,10.585132
7/10/19,2019,Massachusetts,Appleton,R,BBBY,AP5,M,,DL3,138,3,,42.652732,-70.852696,10.663843
7/10/19,2019,Massachusetts,Appleton,R,BGGR,AP33,M,,DL3,139,3,,42.65278,-70.852772,10.664402
7/10/19,2019,Massachusetts,Appleton,N,BRBR,AP53,M,,DL3,140,3,,42.65276,-70.852614,10.083092
7/10/19,2019,Massachusetts,Appleton,N,BRBS,AP54,M,,DL3,141,3,,42.652805,-70.852531,11.914307
7/10/19,2019,Massachusetts,Appleton,N,BYBB,AP56,M,,GPS_27,638,3,,42.652299,-70.853951,13.898474
7/10/19,2019,Massachusetts,Appleton,R,BBSR,AP18,M,,GPS_27,639,5,,42.652421,-70.853687,12.899132
7/10/19,2019,Massachusetts,Appleton,N,BYBG,AP57,M,,GPS_27,640,2,,42.652511,-70.853627,10.87651
7/10/19,2019,Massachusetts,Appleton,N,BYBR,AP58,M,,GPS_27,641,2,,42.652455,-70.853591,10.373196
7/10/19,2019,Massachusetts,Appleton,R,NA,NA,M,,GPS_27,642,3,"recorded as BB?G. Could be AP2, 7, 12, 17, or 22",42.652422,-70.853364,9.524552
7/10/19,2019,Massachusetts,Appleton,N,BYBRS,AP59,F,mated,GPS_27,643,2,,42.65234,-70.853529,10.799339
7/10/19,2019,Massachusetts,Appleton,N,BBBS,AP4,M,,GPS_27,644,5,,42.652438,-70.853339,9.428734
7/10/19,2019,Massachusetts,Appleton,N,BYBY,AP60,F,mated,GPS_27,644,3,,42.652438,-70.853339,9.428734
7/10/19,2019,Massachusetts,Appleton,N,BYGB,AP61,M,,GPS_27,645,3,,42.652737,-70.853551,10.414289
7/10/19,2019,Massachusetts,Appleton,N,BYGG,AP62,M,,GPS_27,646,2,,42.652647,-70.853372,9.97301
7/10/19,2019,Massachusetts,Appleton,N,BYGR,AP63,M,,GPS_27,647,5,,42.652701,-70.85334,11.892385
7/10/19,2019,Massachusetts,Appleton,N,BYGS,AP64,M,,GPS_27,648,4,,42.652817,-70.85343,10.120321
7/10/19,2019,Massachusetts,Appleton,N,BRBY,AP55,F,mated,NA,NA,2,"wpt recorded as DL3 143, but wpt was not actually taken at the time",NA,NA,NA
7/11/19,2019,Massachusetts,Harvard,N,BBBR,HA3,F,,DL3,143,2,,42.48568,-71.571301,121.020874
7/11/19,2019,Massachusetts,Harvard,N,BBBS,HA4,M,,DL3,144,2,,42.485357,-71.568809,124.548409
7/11/19,2019,Massachusetts,Harvard,N,GSRG,HA6,M,,GPS_27,650,3,,42.485381,-71.568731,131.383942
7/11/19,2019,Massachusetts,Harvard,N,GSRR,HA7,F,mated,NA,NA,3,"gps wpt recorded as GPS_27 651, but that point was taken on 7/13 at Appleton",NA,NA,NA
7/13/19,2019,Massachusetts,Appleton,N,BYGY,AP67,F,mated,DL2,321,2,nec milkweed,42.651928,-70.854173,6.579376
7/13/19,2019,Massachusetts,Appleton,N,BYRB,AP68,F,mated,DL2,322,2,,42.652152,-70.853986,6.303438
7/13/19,2019,Massachusetts,Appleton,N,BYRG,AP69,M, ,DL2,323,2,,42.652244,-70.854044,7.08676
7/13/19,2019,Massachusetts,Appleton,N,BYRR,AP70,M,,DL2,324,3,,42.652271,-70.853914,7.857331
7/13/19,2019,Massachusetts,Appleton,R,BBYG,AP22,M,,DL2,326,3,,42.652492,-70.853761,7.572515
7/13/19,2019,Massachusetts,Appleton,R,BGYG,AP47,M,,DL2,327,2,,42.652535,-70.853565,7.933718
7/13/19,2019,Massachusetts,Appleton,R,BBRR,AP13,M,,DL2,328,4,,42.652579,-70.853651,8.075667
7/13/19,2019,Massachusetts,Appleton,N,BYRS,AP71,M,,DL2,329,2,,42.65273,-70.853403,8.464023
7/13/19,2019,Massachusetts,Appleton,R,BYBR,AP58,M,,DL2,332,2,,42.652813,-70.853281,8.170084
7/13/19,2019,Massachusetts,Appleton,N,BYRY,AP72,M,,DL2,333,2,,42.65284,-70.85327,7.516972
7/13/19,2019,Massachusetts,Appleton,N,BYSB,AP73,M,,DL2,334,3,,42.651961,-70.853501,13.370442
7/13/19,2019,Massachusetts,Appleton,R,BBGG,AP7,M, ,DL2,335,5,"""weird feet""",42.652139,-70.853374,12.183984
7/13/19,2019,Massachusetts,Appleton,N,BYSG,AP74,M,,DL2,338,2,,42.652424,-70.853065,11.339783
7/13/19,2019,Massachusetts,Appleton,N,BYSR,AP75,F,mated,DL2,340,2,mating,42.652498,-70.85297,10.311603
7/13/19,2019,Massachusetts,Appleton,R,BGGY,AP35,M,,DL2,340,2,mating,42.652498,-70.85297,10.311603
7/13/19,2019,Massachusetts,Appleton,N,BYSS,AP76,M,,DL2,342,5,"""weird feet""",42.652573,-70.853032,9.268922
7/13/19,2019,Massachusetts,Appleton,N,BRGB,AP77,F,mated,GPS_27,651,3,,42.651773,-70.854163,-3.1134
7/13/19,2019,Massachusetts,Appleton,N,BRGG,AP78,F,mated,GPS_27,652,3,,42.651795,-70.854103,-1.405212
7/13/19,2019,Massachusetts,Appleton,N,BRGR,AP79,F,mated,GPS_27,652,3,,42.651795,-70.854103,-1.405212
7/13/19,2019,Massachusetts,Appleton,R,BYBB,AP56,M,,GPS_27,653,3,,42.652034,-70.853847,2.629132
7/13/19,2019,Massachusetts,Appleton,N,BRGS,AP80,M,,GPS_27,654,1,,42.652137,-70.853876,3.529227
