"ocurrenceID","collectionCode","database","basisOfRecord","scientificName","eventDate","year","month","day","startDayOfYear","dayCode","lifeStage","lifeStageNotes","generalNotes","locationNotes","stateProvince","county","municipality","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinateSource","picture","recordedBy","within.year.duplicate...place.","within.year.duplicate...county.","lat2","lon2","id"
1323198,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/3/90",1990,7,3,184,1990184,"adult","","","","Michigan","Kalamazoo","","T1S R10W S17,18 on Spring Brook",42.38666,-85.51379,"1400","TRS/locality","Y","Balogh, G.","","",42.4,-85.5,"1990184 42.4 -85.5"
1323199,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/9/32",1932,7,9,191,1932191,"adult","","","","Michigan","Macomb","","Shelby Twp. Sec. 19",42.660973,-83.083194,"1200","TRS","Y","McAlpine, W.S.","","same county, same collector",42.7,-83.1,"1932191 42.7 -83.1"
1323201,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/8/42",1942,6,8,159,1942159,"adult","","","","Pennsylvania","Crawford","","4 1/2 M. SE Centerville",41.736141,-79.76307,"2146","town+direction+distance","Y","Wagner, W.","","",41.7,-79.8,"1942159 41.7 -79.8"
1323202,"NMNH","Smithsonian","specimen","Euphydryas phaeton","5/24/72",1972,5,24,145,1972145,"adult","","","","Missouri","Greene","","Valley Water Mill",37.262291,-93.24723,"600","locality","Y","Wilson, R.J.","","",37.3,-93.2,"1972145 37.3 -93.2"
1323204,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/1/85",1985,6,1,152,1985152,"adult","","","","Missouri","Stoddard","","Holly Preserve Nr Dexter",36.849016,-89.903465,"2100","locality","Y","Balogh, George","","same county, same collector",36.8,-89.9,"1985152 36.8 -89.9"
1323207,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/14/74",1974,7,14,195,1974195,"adult","","","","Illinois","Cook","","Spring Ck. For. Preserve",42.133269,-88.211909,"3500","locality","Y","Leeuw, Irwin","","",42.1,-88.2,"1974195 42.1 -88.2"
1323212,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/3/34",1934,6,3,154,1934154,"adult","","","","Missouri","Franklin","","Sullivan",38.208104,-91.160421,"5378","town","Y","Remington, Charles L.","same place, same collector","",38.2,-91.2,"1934154 38.2 -91.2"
1323213,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/29/74",1974,6,29,180,1974180,"adult","","","","Minnesota","Nicollet","","St. Peter",44.323577,-93.958014,"3036","town","Y","Johnson, Monte","same place, same collector","",44.3,-94,"1974180 44.3 -94"
1323214,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/5/86",1986,7,5,186,1986186,"adult","","","","Indiana","Cass","","Logansport, Spencer Park",40.762676,-86.324323,"200","locality","Y","Henry, T.J.; Wheeler, A.G. Jr","","",40.8,-86.3,"1986186 40.8 -86.3"
1323215,"NMNH","Smithsonian","specimen","Euphydryas phaeton","5/16/82",1982,5,16,136,1982136,"adult","","from collected larva (5/2/1982) raised in captivity. date given is date emerged.","","Missouri","Saint Francois","","St. Francois St Pk along Coonville Creek",37.98049,-90.524124,"2000","locality","Y","","","",38,-90.5,"1982136 38 -90.5"
1323217,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/1/85",1985,6,1,152,1985152,"adult","","","","Missouri","Stoddard","","Otter Slough WA",36.7294992,-90.1073196,"","locality","Y","Balogh, George","","same county, same collector",36.7,-90.1,"1985152 36.7 -90.1"
1323219,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/21/59",1959,6,21,172,1959172,"adult","","","","Alabama","DeKalb","","Mentone",34.579528,-85.59052,"3533","town","Y","Sullivan, Bolling","","",34.6,-85.6,"1959172 34.6 -85.6"
1323220,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/29/66",1966,6,29,180,1966180,"adult","","","","Minnesota","Dakota","","Nicols",44.822187,-93.220499,"3036","town","Y","","same place","same county",44.8,-93.2,"1966180 44.8 -93.2"
1323221,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/28/66",1966,6,28,179,1966179,"adult","","","","Minnesota","Dakota","","Nicols",44.822187,-93.220499,"3036","town","Y","","same place","same county",44.8,-93.2,"1966179 44.8 -93.2"
1323222,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/11/66",1966,7,11,192,1966192,"adult","","","","Minnesota","Dakota","","Bloomington",44.840798,-93.29828,"10442","town","Y","Nordin, P.D.","","same county",44.8,-93.3,"1966192 44.8 -93.3"
1323228,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/7/41",1941,6,7,158,1941158,"adult","","","","Virginia","Boteteurt","","Gala",37.688741,-79.809214,"3036","town","Y","","","",37.7,-79.8,"1941158 37.7 -79.8"
1323233,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/5/71",1971,6,5,156,1971156,"adult","","","","Arkansas","Washington","","5 mi. E. of Elkins",36.001435,-93.918615,"9829","town+direction+distance","Y","Howe, W.H.","","same county",36,-93.9,"1971156 36 -93.9"
1323237,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/6/82",1982,6,6,157,1982157,"adult","","","","Missouri","Franklin","","Meramec State Park",38.207109,-91.10353,"6000","locality","Y","Balogh, George","","",38.2,-91.1,"1982157 38.2 -91.1"
1323238,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/5/82",1982,6,5,156,1982156,"adult","","","","Missouri","Barry","","Roaring River St Pk",36.584782,-93.838071,"8000","locality","Y","Balogh, George","","",36.6,-93.8,"1982156 36.6 -93.8"
1323245,"NMNH","Smithsonian","specimen","Euphydryas phaeton","6/4/33",1933,6,4,155,1933155,"adult","","same day, similar location","","Missouri","Saint Louis","","Ranken",38.65677778,-90.25714444,"","","Y","Remington, Charles L.","","at least same county, some same collector",38.7,-90.3,"1933155 38.7 -90.3"
1323247,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/10/65",1965,7,10,191,1965191,"adult","","","","Minnesota","Dakota","","Bloomington",44.840798,-93.29828,"10442","town","Y","Nordin, P.D.","same place, same collector","",44.8,-93.3,"1965191 44.8 -93.3"
1323248,"NMNH","Smithsonian","specimen","Euphydryas phaeton","7/11/74",1974,7,11,192,1974192,"adult","","","","Illinois","McHenry","","vic. Cary",42.211968,-88.238138,"4327","town","Y","Leeuw, Irwin","","",42.2,-88.2,"1974192 42.2 -88.2"
1323249,"NMNH","Smithsonian","specimen","Euphydryas phaeton","5/30/23",1923,5,30,150,1923150,"adult","","From museum display at the smithsonian","Another cedar hill one from same collector had somerset county listed in datasheet but not on label; county inferred from town","New Jersey","Somerset","","Cedar Hill",40.52043,-74.522445,"","","Y","Ernest Shoemaker Collection 1956","","",40.5,-74.5,"1923150 40.5 -74.5"
81300,"MABA","UCONN","specimen","Euphydryas phaeton","7/7/90",1990,7,7,188,1990188,"adult","","","county inferred from town","Massachusetts","Hampden","Ludlow","Quad 102, Block 5",42.160094,-72.475919,"3036","town","N","Leggat, Alan","","same county, different collector",42.2,-72.5,"1990188 42.2 -72.5"
81301,"MABA","UCONN","specimen","Euphydryas phaeton","7/10/88",1988,7,10,192,1988192,"adult","","","","Massachusetts","","Long Island","Quad 92, Block 2",42.320932,-70.966159,"5421","town","N","Cheevers, Anthony","","",42.3,-71,"1988192 42.3 -71"
81302,"MABA","UCONN","specimen","Euphydryas phaeton","7/16/89",1989,7,16,197,1989197,"adult","","","county inferred from town","Massachusetts","Hampshire","Southampton","Quad 100, Block 4",42.229257,-72.730093,"3036","town","N","King, B.","","",42.2,-72.7,"1989197 42.2 -72.7"
81303,"MABA","UCONN","specimen","Euphydryas phaeton","7/19/86",1986,7,19,200,1986200,"adult","","Same day, close together ","county inferred from town","Massachusetts","Berkshire","Richmond","Quad 51, Block 3",42.373141,-73.367609,"3036","town","N","Bether, Billy","","same county, different collector",42.4,-73.4,"1986200 42.4 -73.4"
81304,"MABA","UCONN","specimen","Euphydryas phaeton","7/10/88",1988,7,10,192,1988192,"adult","","Same day, close together ","county inferred from town","Massachusetts","Barnstable","Bourne","Quad 156, Block 5",41.741217,-70.59892,"3208","town","N","Fox, Bob","","",41.7,-70.6,"1988192 41.7 -70.6"
81305,"MABA","UCONN","specimen","Euphydryas phaeton","7/18/86",1986,7,18,199,1986199,"adult","","","county inferred from town","Massachusetts","Norfolk","Westwood","Quad 112, Block 2",42.213987,-71.224499,"3036","town","N","Cassie, Brian","","",42.2,-71.2,"1986199 42.2 -71.2"
81306,"MABA","UCONN","specimen","Euphydryas phaeton","7/26/86",1986,7,26,207,1986207,"adult","","","county inferred from town","Massachusetts","Bristol","Berkeley","Quad 152, Block 2",41.845935,-71.082822,"3036","town","N","Cassie, Brian","","",41.8,-71.1,"1986207 41.8 -71.1"
81309,"MABA","UCONN","specimen","Euphydryas phaeton","6/28/87",1987,6,28,179,1987179,"adult","","","county inferred from town","Massachusetts","Bristol","Easton","Quad 136, Block 2",42.024544,-71.128659,"3036","town","N","Cassie, Brian","","same county, different collector",42,-71.1,"1987179 42 -71.1"
81310,"MABA","UCONN","specimen","Euphydryas phaeton","6/22/88",1988,6,22,174,1988174,"adult","","","county inferred from town","Massachusetts","Norfolk","Stoughton","Quad 135, Block 4",42.1251,-71.102271,"3036","town","N","Cassie, Brian","","",42.1,-71.1,"1988174 42.1 -71.1"
81311,"MABA","UCONN","specimen","Euphydryas phaeton","6/28/88",1988,6,28,180,1988180,"adult","","","county inferred from town","Massachusetts","Bristol","Rehoboth","Quad 142, Block 6",41.840379,-71.249494,"3036","town","N","Cassie, Brian","same place, same collector","",41.8,-71.2,"1988180 41.8 -71.2"
81313,"MABA","UCONN","specimen","Euphydryas phaeton","7/6/88",1988,7,6,188,1988188,"adult","","Same day, almost the same place","county inferred from town","Massachusetts","Bristol","Rehoboth","Quad 150, Block 4",41.840379,-71.249494,"3036","town","N","Cassie, Brian","same place, same collector","",41.8,-71.2,"1988188 41.8 -71.2"
81315,"MABA","UCONN","specimen","Euphydryas phaeton","7/8/88",1988,7,8,190,1988190,"adult","","","","Massachusetts","","Plymouth","Quad 147, Block 5",41.958437,-70.667258,"2562","town","N","Cassie, Brian","","same county",42,-70.7,"1988190 42 -70.7"
81316,"MABA","UCONN","specimen","Euphydryas phaeton","7/3/90",1990,7,3,184,1990184,"adult","","","","Massachusetts","","Swansea","Quad 158, Block 1",41.748158,-71.189768,"3036","town","N","Cassie, Brian","","same county, different collector",41.7,-71.2,"1990184 41.7 -71.2"
81317,"MABA","UCONN","specimen","Euphydryas phaeton","7/3/90",1990,7,3,184,1990184,"adult","","","county inferred from town","Massachusetts","Bristol","Westport","Quad 169, Block 5",41.638889,-71.05,"","","N","Cassie, Brian","","same county, same collector",41.6,-71,"1990184 41.6 -71"
81318,"MABA","UCONN","specimen","Euphydryas phaeton","7/10/90",1990,7,10,191,1990191,"adult","","","county inferred from town","Massachusetts","Bristol","Fairhaven","",41.637604,-70.903649,"3036","town","N","Cassie, Brian","","same county, same collector",41.6,-70.9,"1990191 41.6 -70.9"
81319,"MABA","UCONN","specimen","Euphydryas phaeton","7/14/90",1990,7,14,195,1990195,"adult","","Same day, close together ","county inferred from town","Massachusetts","Essex","Salisbury","Quad 1",42.841758,-70.860608,"4695","town","N","Cassie, Brian","","same county, some same collector",42.8,-70.9,"1990195 42.8 -70.9"
81321,"MABA","UCONN","specimen","Euphydryas phaeton","7/19/90",1990,7,19,200,1990200,"adult","","","","Massachusetts","","Rockport","Quad 28, Block 2",42.655651,-70.620322,"2950","town","N","Lealy, C.","","same county, different collector",42.7,-70.6,"1990200 42.7 -70.6"
81322,"MABA","UCONN","specimen","Euphydryas phaeton","6/28/82",1982,6,28,179,1982179,"adult","","","county inferred from town","Massachusetts","Plymouth","Marshfield","Quad 139, Block 4+5",42.091769,-70.705594,"3810","town","N","Ludlow, David","","",42.1,-70.7,"1982179 42.1 -70.7"
81324,"MABA","UCONN","specimen","Euphydryas phaeton","7/2/87",1987,7,2,183,1987183,"adult","","","county inferred from town","Massachusetts","Worcester","Harvard","Quad 65, Block 1",42.500092,-71.582844,"3036","town","N","Bowden, Don","","same county, different collector",42.5,-71.6,"1987183 42.5 -71.6"
81325,"MABA","UCONN","specimen","Euphydryas phaeton","7/17/87",1987,7,17,198,1987198,"adult","","","county inferred from locality","Massachusetts","Norfolk","Wrentham","Wrentham State School. Quad 134, Block 2",42.082778,-71.318889,"1000","locality","N","Munafo, Donna","","same county, different collector",42.1,-71.3,"1987198 42.1 -71.3"
81326,"MABA","UCONN","specimen","Euphydryas phaeton","7/10/88",1988,7,10,192,1988192,"adult","","Same day, close together ","county inferred from town","Massachusetts","Plymouth","Wareham","Quad 155-6, Block 156-6",41.762604,-70.721702,"3036","town","N","Munafo, Donna","same place, different collector","same county, some same collector",41.8,-70.7,"1988192 41.8 -70.7"
81327,"MABA","UCONN","specimen","Euphydryas phaeton","6/30/89",1989,6,30,181,1989181,"adult","","","county inferred from town","Massachusetts","Barnstable","Falmouth","Quad 163, Block 2",41.551498,-70.614752,"1972","town","N","Munafo, Donna","","same county, different collector",41.6,-70.6,"1989181 41.6 -70.6"
81328,"MABA","UCONN","specimen","Euphydryas phaeton","7/3/89",1989,7,3,184,1989184,"adult","","","county inferred from town","Massachusetts","Bristol","Dartmouth","Quad 159, Block 5",41.614444,-70.969722,"","town","N","Munafo, Donna","","",41.6,-71,"1989184 41.6 -71"
81329,"MABA","UCONN","specimen","Euphydryas phaeton","6/20/87",1987,6,20,171,1987171,"adult","","","county inferred from town","Massachusetts","Plymouth","Pembroke","Quad 138, Block 1",42.071491,-70.809207,"3036","town","N","LeBlanc, E.A.","","same county, some same collector",42.1,-70.8,"1987171 42.1 -70.8"
81330,"MABA","UCONN","specimen","Euphydryas phaeton","6/30/87",1987,6,30,181,1987181,"adult","","","county inferred from town","Massachusetts","Plymouth","Marshfield","Quad 116, Block 3",42.091769,-70.705594,"3810","town","N","Einhorn, E.","","same county, some same collector",42.1,-70.7,"1987181 42.1 -70.7"
81331,"MABA","UCONN","specimen","Euphydryas phaeton","7/11/88",1988,7,11,193,1988193,"adult","","","county inferred from town","Massachusetts","Berkshire","Sheffield","Quad 117, Block 5",42.110369,-73.355115,"3036","town","N","Dunbar, Edna","","same county, some same collector",42.1,-73.4,"1988193 42.1 -73.4"
81332,"MABA","UCONN","specimen","Euphydryas phaeton","7/3/89",1989,7,3,184,1989184,"adult","","qq2nd seen on 7/8/1989qq","county inferred from town","Massachusetts","Berkshire","Sandisfield","Quad 119, Block 4",42.112591,-73.143164,"3036","town","N","Dunbar, Edna","","same county, same collector",42.1,-73.1,"1989184 42.1 -73.1"
81333,"MABA","UCONN","specimen","Euphydryas phaeton","7/16/89",1989,7,16,197,1989197,"adult","","","county inferred from town","Massachusetts","Berkshire","","Quad 97, Block 3",42.112591,-73.143164,"3036","","N","Dunbar, Edna","","same county, same collector",42.1,-73.1,"1989197 42.1 -73.1"
81334,"MABA","UCONN","specimen","Euphydryas phaeton","7/23/89",1989,7,23,204,1989204,"adult","","","county inferred from town","Massachusetts","Berkshire","Ashley Falls","Quad 118, Block 2",42.056203,-73.335116,"3036","town","N","Dunbar, Edna","","same county, same collector",42.1,-73.3,"1989204 42.1 -73.3"
81335,"MABA","UCONN","specimen","Euphydryas phaeton","7/23/89",1989,7,23,204,1989204,"adult","","","county inferred from town","Massachusetts","Berkshire","Richmond","Quad 72, Block 4",42.373141,-73.367609,"3036","town","N","Dunbar, Edna","","same county, same collector",42.4,-73.4,"1989204 42.4 -73.4"
81336,"MABA","UCONN","specimen","Euphydryas phaeton","6/14/87",1987,6,14,165,1987165,"adult","","","county inferred from town","Massachusetts","Bristol","Raynham","Quad 144, Block 1",41.948712,-71.073101,"3036","town","N","Pinkham, Edward","","same county, different collector",41.9,-71.1,"1987165 41.9 -71.1"
81337,"MABA","UCONN","specimen","Euphydryas phaeton","6/20/87",1987,6,20,171,1987171,"adult","","","county inferred from locality","Massachusetts","Hampshire","Easthampton","south of Clapp Street e of trolly line. Quad 78, Block 6",42.283681,-72.647908,"1000","locality","N","Morrison, Fred","","",42.3,-72.6,"1987171 42.3 -72.6"
81339,"MABA","UCONN","specimen","Euphydryas phaeton","7/10/88",1988,7,10,192,1988192,"adult","","","county inferred from town","Massachusetts","Middlesex","Chelmsford","Quad 45, Block 2",42.599814,-71.367284,"3036","town","N","Center, Jonathan","","",42.6,-71.4,"1988192 42.6 -71.4"
81340,"MABA","UCONN","specimen","Euphydryas phaeton","6/22/89",1989,6,22,173,1989173,"adult","","","county inferred from town","Massachusetts","Middlesex","Chelmsford","Quad 44, Block 4",42.599814,-71.367284,"3036","town","N","Center, Jonathan","","same county, different collector",42.6,-71.4,"1989173 42.6 -71.4"
81341,"MABA","UCONN","specimen","Euphydryas phaeton","7/6/86",1986,7,6,187,1986187,"adult","","","county inferred from town","Massachusetts","Plymouth","Lakeville","Quad 153, Block 1",41.845935,-70.949485,"3036","town","N","Holmes, Karen","","",41.8,-70.9,"1986187 41.8 -70.9"
81342,"MABA","UCONN","specimen","Euphydryas phaeton","6/24/87",1987,6,24,175,1987175,"adult","","Same day, close together ","county inferred from town","Massachusetts","Plymouth","Bridgewater","Quad 144, Block 5",41.990379,-70.975043,"2030","town","N","Holmes, Karen","","same county, some same collector",42,-71,"1987175 42 -71"
81343,"MABA","UCONN","specimen","Euphydryas phaeton","6/24/87",1987,6,24,175,1987175,"adult","","Same day, close together ","county inferred from locality","Massachusetts","Plymouth","Middleboro","Near Tauton River. Quad 145, Block 2",41.919338,-70.997146,"3000","locality","N","Holmes, Karen","","same county, some same collector",41.9,-71,"1987175 41.9 -71"
81344,"MABA","UCONN","specimen","Euphydryas phaeton","6/30/87",1987,6,30,181,1987181,"adult","","","county inferred from locality","Massachusetts","Plymouth","Plympton","corner Cross and West Street. Quad 146, Block 2",41.952812,-70.833175,"300","locality","N","Anderson, Kathleen","","same county, some same collector",42,-70.8,"1987181 42 -70.8"
81345,"MABA","UCONN","specimen","Euphydryas phaeton","7/11/87",1987,7,11,192,1987192,"adult","","","county inferred from locality","Massachusetts","Plymouth","South Carver","Opp. Union Church, Rt. 58. Quad 154, Block 4",41.857078,-70.757941,"300","locality","N","Anderson, Kathleen","","same county, some same collector",41.9,-70.8,"1987192 41.9 -70.8"
81346,"MABA","UCONN","specimen","Euphydryas phaeton","6/22/88",1988,6,22,174,1988174,"adult","","from collected larva (5/29/1988) raised in captivity. Date given is date emerged.","county inferred from town","Massachusetts","Worcester","Grafton","Quad 108, Block 2",42.207039,-71.685624,"3036","town","N","Lovell, Lyn","","same county, some same collector",42.2,-71.7,"1988174 42.2 -71.7"
